timestamp,session_id,function,phase,duration_sec
2025-11-04 08:50:08.141885,12icf9,translate_text_Google_Paid,gcloud_es,1.558562
2025-11-04 08:50:09.703449,12icf9,translate_text_Google_Paid,gcloud_de,0.204735
2025-11-04 08:50:10.932462,12icf9,translate_text_Google_Paid,gcloud_es,0.199893
2025-11-04 08:50:11.136352,12icf9,translate_text_Google_Paid,gcloud_de,0.211925
2025-11-04 08:50:23.526026,12icf9,translate_text_Google_Paid,gcloud_es,0.239077
2025-11-04 08:50:23.770107,12icf9,translate_text_Google_Paid,gcloud_de,0.188498
2025-11-04 08:50:33.100679,12icf9,translate_text_Google_Paid,gcloud_es,0.343525
2025-11-04 08:50:33.446201,12icf9,translate_text_Google_Paid,gcloud_de,0.175259
2025-11-04 08:50:37.047448,12icf9,translate_text_Google_Paid,gcloud_es,0.190336
2025-11-04 08:50:37.239859,12icf9,translate_text_Google_Paid,gcloud_de,0.212925
2025-11-04 08:50:37.681742,12icf9,translate_text_Google_Paid,gcloud_es,0.194396
2025-11-04 08:50:37.880150,12icf9,translate_text_Google_Paid,gcloud_de,0.190052
2025-11-04 08:50:59.266623,12icf9,translate_text_Google_Paid,gcloud_en,0.149384
2025-11-04 08:50:59.419009,12icf9,translate_text_Google_Paid,gcloud_es,0.309446
2025-11-04 08:50:59.732451,12icf9,translate_text_Google_Paid,gcloud_de,0.187072
2025-11-04 08:51:04.990284,12icf9,translate_text_Google_Paid,gcloud_en,0.138614
2025-11-04 08:51:05.131899,12icf9,translate_text_Google_Paid,gcloud_es,0.306015
2025-11-04 08:51:05.440918,12icf9,translate_text_Google_Paid,gcloud_de,0.205446
2025-11-04 08:51:56.238793,12icf9,translate_text_Google_Paid,gcloud_en,0.145182
2025-11-04 08:51:56.386973,12icf9,translate_text_Google_Paid,gcloud_es,0.322688
2025-11-04 08:51:56.711666,12icf9,translate_text_Google_Paid,gcloud_de,0.205216
2025-11-04 08:52:08.059788,12icf9,translate_text_Google_Paid,gcloud_en,0.185064
2025-11-04 08:52:08.248851,12icf9,translate_text_Google_Paid,gcloud_es,0.152537
2025-11-04 08:52:08.406387,12icf9,translate_text_Google_Paid,gcloud_de,0.30272
2025-11-04 08:52:09.936660,12icf9,translate_text_Google_Paid,gcloud_en,0.340038
2025-11-04 08:52:10.279700,12icf9,translate_text_Google_Paid,gcloud_es,0.132526
2025-11-04 08:52:10.415225,12icf9,translate_text_Google_Paid,gcloud_de,0.230793
2025-11-04 08:52:10.770576,12icf9,translate_text_Google_Paid,gcloud_en,0.196975
2025-11-04 08:52:10.972551,12icf9,translate_text_Google_Paid,gcloud_es,0.153503
2025-11-04 08:52:11.130074,12icf9,translate_text_Google_Paid,gcloud_de,0.254704
2025-11-04 08:52:41.924635,12icf9,translate_text_Google_Paid,gcloud_en,0.245791
2025-11-04 08:52:42.172386,12icf9,translate_text_Google_Paid,gcloud_es,0.148011
2025-11-04 08:52:42.322367,12icf9,translate_text_Google_Paid,gcloud_de,0.43494
2025-11-04 10:05:41.955374,12icf9,translate_text_Google_Paid,gcloud_en,0.946294
2025-11-04 10:05:42.912712,12icf9,translate_text_Google_Paid,gcloud_es,0.487484
2025-11-04 10:05:43.402196,12icf9,translate_text_Google_Paid,gcloud_de,0.409186
2025-11-04 10:07:06.862792,12icf9,translate_text_Google_Paid,gcloud_es,0.19273
2025-11-04 10:07:07.897888,12icf9,translate_text_Google_Paid,gcloud_es,0.19923
2025-11-04 10:07:27.192216,12icf9,translate_text_Google_Paid,gcloud_es,0.320729
2025-11-04 10:07:27.398072,12icf9,translate_text_Google_Paid,gcloud_es,0.62018
2025-11-04 10:07:30.036622,12icf9,translate_text_Google_Paid,gcloud_es,0.20746
2025-11-04 10:07:45.488328,12icf9,translate_text_Google_Paid,gcloud_es,0.195206
2025-11-04 10:07:48.784219,12icf9,translate_text_Google_Paid,gcloud_es,0.241366
2025-11-04 10:08:36.743701,12icf9,translate_text_Google_Paid,gcloud_es,0.206516
2025-11-04 10:08:38.990024,12icf9,translate_text_Google_Paid,gcloud_es,0.217909
2025-11-04 10:08:43.407979,12icf9,translate_text_Google_Paid,gcloud_es,0.186735
2025-11-04 10:08:44.320419,12icf9,translate_text_Google_Paid,gcloud_es,0.34951
2025-11-04 10:08:46.687779,12icf9,translate_text_Google_Paid,gcloud_es,0.229096
2025-11-04 10:08:48.641098,12icf9,translate_text_Google_Paid,gcloud_es,0.210704
2025-11-04 10:08:48.954546,12icf9,translate_text_Google_Paid,gcloud_es,0.217163
2025-11-04 10:09:01.328256,12icf9,translate_text_Google_Paid,gcloud_es,0.237921
2025-11-04 10:09:02.597914,12icf9,translate_text_Google_Paid,gcloud_es,0.202854
2025-11-04 10:09:03.965171,12icf9,translate_text_Google_Paid,gcloud_es,0.188743
2025-11-04 10:09:04.857863,12icf9,translate_text_Google_Paid,gcloud_es,0.50158
2025-11-04 10:09:07.422074,12icf9,translate_text_Google_Paid,gcloud_es,0.367262
2025-11-04 10:09:12.865391,12icf9,translate_text_Google_Paid,gcloud_es,0.211673
2025-11-04 10:09:39.416211,12icf9,translate_text_Google_Paid,gcloud_es,0.24322
2025-11-04 10:09:41.714877,12icf9,translate_text_Google_Paid,gcloud_es,0.216504
2025-11-04 10:14:16.467315,12icf9,translate_text_Google_Paid,gcloud_es,0.41075
2025-11-04 10:15:13.429840,12icf9,translate_text_Google_Paid,gcloud_es,0.29313
2025-11-04 10:24:05.310957,12icf9,translate_text_Google_Paid,gcloud_es,0.81415
2025-11-04 10:27:05.665109,og8w7p,translate_text_Google_Paid,gcloud_es,0.399597
2025-11-04 10:27:21.372340,og8w7p,translate_text_Google_Paid,gcloud_es,0.246985
2025-11-04 10:27:24.699271,og8w7p,translate_text_Google_Paid,gcloud_es,0.325162
2025-11-04 10:27:30.148256,og8w7p,translate_text_Google_Paid,gcloud_es,0.237193
2025-11-04 10:27:53.910273,og8w7p,translate_text_Google_Paid,gcloud_es,0.378933
2025-11-04 10:28:26.588874,og8w7p,translate_text_Google_Paid,gcloud_es,0.230227
2025-11-04 10:28:30.273499,og8w7p,translate_text_Google_Paid,gcloud_es,0.223407
2025-11-04 10:28:30.898553,og8w7p,translate_text_Google_Paid,gcloud_es,0.196664
2025-11-04 10:28:34.175288,og8w7p,translate_text_Google_Paid,gcloud_es,0.246805
2025-11-04 10:28:35.445587,og8w7p,translate_text_Google_Paid,gcloud_es,0.195459
2025-11-04 10:28:35.525060,og8w7p,translate_text_Google_Paid,gcloud_es,0.373423
2025-11-04 10:28:36.650509,og8w7p,translate_text_Google_Paid,gcloud_es,0.233498
2025-11-04 10:28:47.020324,og8w7p,translate_text_Google_Paid,gcloud_es,0.216406
2025-11-04 10:28:55.586740,og8w7p,translate_text_Google_Paid,gcloud_es,0.225073
2025-11-04 10:29:38.221234,og8w7p,translate_text_Google_Paid,gcloud_es,0.194866
2025-11-04 10:29:41.368983,og8w7p,translate_text_Google_Paid,gcloud_es,0.226587
2025-11-04 10:29:42.484925,og8w7p,translate_text_Google_Paid,gcloud_es,0.225461
2025-11-04 10:29:48.818120,og8w7p,translate_text_Google_Paid,gcloud_es,0.264049
2025-11-04 10:29:55.133371,og8w7p,translate_text_Google_Paid,gcloud_es,0.199931
2025-11-04 10:29:59.381884,og8w7p,translate_text_Google_Paid,gcloud_es,0.21764
2025-11-04 10:30:37.111990,og8w7p,translate_text_Google_Paid,gcloud_es,0.221781
2025-11-04 10:30:43.418568,og8w7p,translate_text_Google_Paid,gcloud_es,0.17976
2025-11-04 10:31:25.067319,og8w7p,translate_text_Google_Paid,gcloud_es,0.217605
2025-11-04 10:31:49.451082,og8w7p,translate_text_Google_Paid,gcloud_es,0.209505
2025-11-04 10:31:50.696592,og8w7p,translate_text_Google_Paid,gcloud_es,0.184662
2025-11-04 10:31:55.927185,og8w7p,translate_text_Google_Paid,gcloud_es,0.217249
2025-11-04 10:32:05.272844,og8w7p,translate_text_Google_Paid,gcloud_es,0.267145
2025-11-04 10:32:10.608446,og8w7p,translate_text_Google_Paid,gcloud_es,0.273016
2025-11-04 10:42:16.638403,og8w7p,translate_text_Google_Paid,gcloud_es,0.057293
