timestamp,session_id,function,phase,duration_sec
2025-11-17 14:36:55.224974,l7r57b,translate_text_Google_Paid,gcloud_en,0.862808
2025-11-17 14:36:56.091309,l7r57b,translate_text_Google_Paid,gcloud_fr,0.119497
2025-11-17 14:36:56.213806,l7r57b,translate_text_Google_Paid,gcloud_de,0.160552
2025-11-17 14:36:56.376321,l7r57b,translate_text_Google_Paid,gcloud_it,0.160575
2025-11-17 14:36:56.538403,l7r57b,translate_text_Google_Paid,gcloud_ht,0.247309
2025-11-17 14:36:56.788688,l7r57b,translate_text_Google_Paid,gcloud_zh,0.158211
2025-11-17 14:42:51.914001,lclvh4,translate_text_Google_Paid,gcloud_en,0.813844
2025-11-17 14:42:52.731387,lclvh4,translate_text_Google_Paid,gcloud_fr,0.157013
2025-11-17 14:42:52.893410,lclvh4,translate_text_Google_Paid,gcloud_de,0.186292
2025-11-17 14:42:53.083698,lclvh4,translate_text_Google_Paid,gcloud_it,0.180981
2025-11-17 14:42:53.268712,lclvh4,translate_text_Google_Paid,gcloud_ht,0.20698
2025-11-17 14:42:53.478520,lclvh4,translate_text_Google_Paid,gcloud_zh,0.240055
2025-11-17 14:42:55.293355,lclvh4,translate_text_Google_Paid,gcloud_en,0.121071
2025-11-17 14:42:55.417432,lclvh4,translate_text_Google_Paid,gcloud_fr,0.158964
2025-11-17 14:42:55.578640,lclvh4,translate_text_Google_Paid,gcloud_de,0.193761
2025-11-17 14:42:55.774409,lclvh4,translate_text_Google_Paid,gcloud_it,0.297183
2025-11-17 14:42:56.073576,lclvh4,translate_text_Google_Paid,gcloud_ht,0.162768
2025-11-17 14:42:56.239385,lclvh4,translate_text_Google_Paid,gcloud_zh,0.147987
2025-11-17 14:43:16.858481,lclvh4,translate_text_Google_Paid,gcloud_en,0.128148
2025-11-17 14:43:16.991883,lclvh4,translate_text_Google_Paid,gcloud_fr,0.264589
2025-11-17 14:43:17.258571,lclvh4,translate_text_Google_Paid,gcloud_de,0.258068
2025-11-17 14:43:17.519577,lclvh4,translate_text_Google_Paid,gcloud_it,0.211047
2025-11-17 14:43:17.733202,lclvh4,translate_text_Google_Paid,gcloud_ht,0.224297
2025-11-17 14:43:17.959887,lclvh4,translate_text_Google_Paid,gcloud_zh,0.207721
2025-11-17 14:43:20.500490,lclvh4,translate_text_Google_Paid,gcloud_en,0.185844
2025-11-17 14:43:20.690394,lclvh4,translate_text_Google_Paid,gcloud_fr,0.249339
2025-11-17 14:43:20.942255,lclvh4,translate_text_Google_Paid,gcloud_de,0.150028
2025-11-17 14:43:21.095283,lclvh4,translate_text_Google_Paid,gcloud_it,0.219927
2025-11-17 14:43:21.317763,lclvh4,translate_text_Google_Paid,gcloud_ht,0.211982
2025-11-17 14:43:21.532934,lclvh4,translate_text_Google_Paid,gcloud_zh,0.203617
2025-11-17 14:43:56.945701,lclvh4,translate_text_Google_Paid,gcloud_en,0.18223
2025-11-17 14:43:57.129454,lclvh4,translate_text_Google_Paid,gcloud_fr,0.211179
2025-11-17 14:43:57.343636,lclvh4,translate_text_Google_Paid,gcloud_de,0.162837
2025-11-17 14:43:57.508548,lclvh4,translate_text_Google_Paid,gcloud_it,0.18733
2025-11-17 14:43:57.699916,lclvh4,translate_text_Google_Paid,gcloud_ht,0.192348
2025-11-17 14:43:57.894264,lclvh4,translate_text_Google_Paid,gcloud_zh,0.160267
2025-11-17 14:44:06.973258,lclvh4,translate_text_Google_Paid,gcloud_en,0.159252
2025-11-17 14:44:07.135512,lclvh4,translate_text_Google_Paid,gcloud_fr,0.182829
2025-11-17 14:44:07.320348,lclvh4,translate_text_Google_Paid,gcloud_de,0.220202
2025-11-17 14:44:07.542550,lclvh4,translate_text_Google_Paid,gcloud_it,0.19597
2025-11-17 14:44:07.741533,lclvh4,translate_text_Google_Paid,gcloud_ht,0.216093
2025-11-17 14:44:07.960146,lclvh4,translate_text_Google_Paid,gcloud_zh,0.204551
2025-11-17 14:44:11.418614,lclvh4,translate_text_Google_Paid,gcloud_en,0.122167
2025-11-17 14:44:11.545796,lclvh4,translate_text_Google_Paid,gcloud_fr,0.163897
2025-11-17 14:44:11.714702,lclvh4,translate_text_Google_Paid,gcloud_de,0.206767
2025-11-17 14:44:11.924469,lclvh4,translate_text_Google_Paid,gcloud_it,0.355617
2025-11-17 14:44:12.283434,lclvh4,translate_text_Google_Paid,gcloud_ht,0.196281
2025-11-17 14:44:12.483348,lclvh4,translate_text_Google_Paid,gcloud_zh,0.224953
2025-11-17 14:44:21.991452,lclvh4,translate_text_Google_Paid,gcloud_en,0.122072
2025-11-17 14:44:22.116517,lclvh4,translate_text_Google_Paid,gcloud_fr,0.229524
2025-11-17 14:44:22.350033,lclvh4,translate_text_Google_Paid,gcloud_de,0.207522
2025-11-17 14:44:22.562423,lclvh4,translate_text_Google_Paid,gcloud_it,0.231184
2025-11-17 14:44:22.796601,lclvh4,translate_text_Google_Paid,gcloud_ht,0.181641
2025-11-17 14:44:22.980253,lclvh4,translate_text_Google_Paid,gcloud_zh,0.165167
2025-11-17 14:44:26.946436,lclvh4,translate_text_Google_Paid,gcloud_en,0.14129
2025-11-17 14:44:27.090247,lclvh4,translate_text_Google_Paid,gcloud_fr,0.177168
2025-11-17 14:44:27.005641,lclvh4,translate_text_Google_Paid,gcloud_en,0.344831
2025-11-17 14:44:27.269635,lclvh4,translate_text_Google_Paid,gcloud_de,0.191764
2025-11-17 14:44:27.353473,lclvh4,translate_text_Google_Paid,gcloud_fr,0.206995
2025-11-17 14:44:27.464396,lclvh4,translate_text_Google_Paid,gcloud_it,0.193857
2025-11-17 14:44:27.662265,lclvh4,translate_text_Google_Paid,gcloud_ht,0.15423
2025-11-17 14:44:27.605149,lclvh4,translate_text_Google_Paid,gcloud_de,0.224165
2025-11-17 14:44:27.819221,lclvh4,translate_text_Google_Paid,gcloud_zh,0.200952
2025-11-17 14:44:27.832320,lclvh4,translate_text_Google_Paid,gcloud_it,0.218063
2025-11-17 14:44:28.053388,lclvh4,translate_text_Google_Paid,gcloud_ht,0.241904
2025-11-17 14:44:28.173564,lclvh4,translate_text_Google_Paid,gcloud_en,0.177004
2025-11-17 14:44:28.354569,lclvh4,translate_text_Google_Paid,gcloud_fr,0.453885
2025-11-17 14:44:28.299352,lclvh4,translate_text_Google_Paid,gcloud_zh,0.521175
2025-11-17 14:44:28.817994,lclvh4,translate_text_Google_Paid,gcloud_de,0.213167
2025-11-17 14:44:29.036160,lclvh4,translate_text_Google_Paid,gcloud_it,0.205312
2025-11-17 14:44:29.245479,lclvh4,translate_text_Google_Paid,gcloud_ht,0.249517
2025-11-17 14:44:29.499932,lclvh4,translate_text_Google_Paid,gcloud_zh,0.188443
2025-11-17 14:44:42.061396,lclvh4,translate_text_Google_Paid,gcloud_en,0.136228
2025-11-17 14:44:42.200155,lclvh4,translate_text_Google_Paid,gcloud_fr,0.172571
2025-11-17 14:44:42.374718,lclvh4,translate_text_Google_Paid,gcloud_de,0.153206
2025-11-17 14:44:42.530442,lclvh4,translate_text_Google_Paid,gcloud_it,0.160304
2025-11-17 14:44:42.692745,lclvh4,translate_text_Google_Paid,gcloud_ht,0.178474
2025-11-17 14:44:42.873194,lclvh4,translate_text_Google_Paid,gcloud_zh,0.304787
2025-11-17 14:45:07.133903,lclvh4,translate_text_Google_Paid,gcloud_en,0.156707
2025-11-17 14:45:07.295609,lclvh4,translate_text_Google_Paid,gcloud_fr,0.313515
2025-11-17 14:45:07.615143,lclvh4,translate_text_Google_Paid,gcloud_de,0.19713
2025-11-17 14:45:07.816273,lclvh4,translate_text_Google_Paid,gcloud_it,0.211319
2025-11-17 14:45:08.033135,lclvh4,translate_text_Google_Paid,gcloud_ht,0.26967
2025-11-17 14:45:08.308334,lclvh4,translate_text_Google_Paid,gcloud_zh,0.223035
2025-11-17 14:45:08.793315,lclvh4,translate_text_Google_Paid,gcloud_en,0.138096
2025-11-17 14:45:08.936408,lclvh4,translate_text_Google_Paid,gcloud_fr,0.217902
2025-11-17 14:45:09.158327,lclvh4,translate_text_Google_Paid,gcloud_de,0.272798
2025-11-17 14:45:09.436130,lclvh4,translate_text_Google_Paid,gcloud_it,0.569725
2025-11-17 14:45:10.009908,lclvh4,translate_text_Google_Paid,gcloud_ht,0.251517
2025-11-17 14:45:10.267934,lclvh4,translate_text_Google_Paid,gcloud_zh,0.25342
2025-11-17 14:45:37.244337,lclvh4,translate_text_Google_Paid,gcloud_en,0.166318
2025-11-17 14:45:37.414655,lclvh4,translate_text_Google_Paid,gcloud_fr,0.234006
2025-11-17 14:45:37.656703,lclvh4,translate_text_Google_Paid,gcloud_de,0.258517
2025-11-17 14:45:37.989338,lclvh4,translate_text_Google_Paid,gcloud_it,0.226879
2025-11-17 14:45:38.227350,lclvh4,translate_text_Google_Paid,gcloud_ht,0.180175
2025-11-17 14:45:38.412578,lclvh4,translate_text_Google_Paid,gcloud_zh,0.205439
2025-11-17 14:46:47.557677,lclvh4,translate_text_Google_Paid,gcloud_en,0.171314
2025-11-17 14:46:47.736008,lclvh4,translate_text_Google_Paid,gcloud_fr,0.237467
2025-11-17 14:46:47.975991,lclvh4,translate_text_Google_Paid,gcloud_de,0.203234
2025-11-17 14:46:48.183187,lclvh4,translate_text_Google_Paid,gcloud_it,0.197244
2025-11-17 14:46:48.382464,lclvh4,translate_text_Google_Paid,gcloud_ht,0.197811
2025-11-17 14:46:48.583277,lclvh4,translate_text_Google_Paid,gcloud_zh,0.205842
2025-11-17 14:47:02.593026,lclvh4,translate_text_Google_Paid,gcloud_en,0.130811
2025-11-17 14:47:02.727378,lclvh4,translate_text_Google_Paid,gcloud_fr,0.383817
2025-11-17 14:47:03.113200,lclvh4,translate_text_Google_Paid,gcloud_de,0.205323
2025-11-17 14:47:03.321534,lclvh4,translate_text_Google_Paid,gcloud_it,0.218154
2025-11-17 14:47:03.541650,lclvh4,translate_text_Google_Paid,gcloud_ht,0.21989
2025-11-17 14:47:03.764539,lclvh4,translate_text_Google_Paid,gcloud_zh,0.210665
2025-11-17 14:47:27.647479,lclvh4,translate_text_Google_Paid,gcloud_en,0.14009
2025-11-17 14:47:27.790140,lclvh4,translate_text_Google_Paid,gcloud_fr,0.197475
2025-11-17 14:47:27.989586,lclvh4,translate_text_Google_Paid,gcloud_de,0.212718
2025-11-17 14:47:28.204827,lclvh4,translate_text_Google_Paid,gcloud_it,0.202861
2025-11-17 14:47:28.411228,lclvh4,translate_text_Google_Paid,gcloud_ht,0.173651
2025-11-17 14:47:28.587348,lclvh4,translate_text_Google_Paid,gcloud_zh,0.355994
2025-11-17 14:47:35.696206,lclvh4,translate_text_Google_Paid,gcloud_en,0.71979
2025-11-17 14:47:36.420502,lclvh4,translate_text_Google_Paid,gcloud_es,0.288649
2025-11-17 14:47:36.711127,lclvh4,translate_text_Google_Paid,gcloud_fr,0.267377
2025-11-17 14:47:36.980787,lclvh4,translate_text_Google_Paid,gcloud_de,0.240204
2025-11-17 14:47:37.222991,lclvh4,translate_text_Google_Paid,gcloud_it,0.259501
2025-11-17 14:47:37.485459,lclvh4,translate_text_Google_Paid,gcloud_ht,0.207702
2025-11-17 14:47:37.697683,lclvh4,translate_text_Google_Paid,gcloud_zh,0.309824
2025-11-17 14:47:40.673685,lclvh4,translate_text_Google_Paid,gcloud_en,0.201583
2025-11-17 14:47:40.879487,lclvh4,translate_text_Google_Paid,gcloud_es,0.249425
2025-11-17 14:47:41.134923,lclvh4,translate_text_Google_Paid,gcloud_fr,0.376381
2025-11-17 14:47:41.517355,lclvh4,translate_text_Google_Paid,gcloud_de,0.232828
2025-11-17 14:47:41.753194,lclvh4,translate_text_Google_Paid,gcloud_it,0.21224
2025-11-17 14:47:41.969601,lclvh4,translate_text_Google_Paid,gcloud_ht,0.224715
2025-11-17 14:47:42.206507,lclvh4,translate_text_Google_Paid,gcloud_zh,0.195127
2025-11-17 14:47:43.030942,lclvh4,translate_text_Google_Paid,gcloud_en,0.195095
2025-11-17 14:47:43.042202,lclvh4,translate_text_Google_Paid,gcloud_en,0.854593
2025-11-17 14:47:43.899305,lclvh4,translate_text_Google_Paid,gcloud_fr,0.197221
2025-11-17 14:47:44.100575,lclvh4,translate_text_Google_Paid,gcloud_de,0.249281
2025-11-17 14:47:44.354885,lclvh4,translate_text_Google_Paid,gcloud_it,0.14342
2025-11-17 14:47:44.504340,lclvh4,translate_text_Google_Paid,gcloud_ht,0.236209
2025-11-17 14:47:44.749620,lclvh4,translate_text_Google_Paid,gcloud_zh,0.218444
2025-11-17 14:48:20.758774,lclvh4,translate_text_Google_Paid,gcloud_en,0.134413
2025-11-17 14:48:20.896195,lclvh4,translate_text_Google_Paid,gcloud_es,0.182821
2025-11-17 14:48:21.081028,lclvh4,translate_text_Google_Paid,gcloud_fr,0.199941
2025-11-17 14:48:21.285966,lclvh4,translate_text_Google_Paid,gcloud_de,0.210254
2025-11-17 14:48:21.498289,lclvh4,translate_text_Google_Paid,gcloud_it,0.19839
2025-11-17 14:48:21.698184,lclvh4,translate_text_Google_Paid,gcloud_ht,0.187963
2025-11-17 14:48:21.889177,lclvh4,translate_text_Google_Paid,gcloud_zh,0.187138
2025-11-17 14:48:25.764853,lclvh4,translate_text_Google_Paid,gcloud_en,0.113726
2025-11-17 14:48:25.880665,lclvh4,translate_text_Google_Paid,gcloud_es,0.173
2025-11-17 14:48:26.055632,lclvh4,translate_text_Google_Paid,gcloud_fr,0.20292
2025-11-17 14:48:26.260065,lclvh4,translate_text_Google_Paid,gcloud_de,0.195447
2025-11-17 14:48:26.458527,lclvh4,translate_text_Google_Paid,gcloud_it,0.219869
2025-11-17 14:48:26.680587,lclvh4,translate_text_Google_Paid,gcloud_ht,0.259076
2025-11-17 14:48:26.943421,lclvh4,translate_text_Google_Paid,gcloud_zh,0.213091
2025-11-17 14:48:27.123373,lclvh4,translate_text_Google_Paid,gcloud_en,0.186033
2025-11-17 14:48:30.771514,lclvh4,translate_text_Google_Paid,gcloud_en,0.111644
2025-11-17 14:48:30.885158,lclvh4,translate_text_Google_Paid,gcloud_es,0.203153
2025-11-17 14:48:31.090317,lclvh4,translate_text_Google_Paid,gcloud_fr,0.166322
2025-11-17 14:48:31.260162,lclvh4,translate_text_Google_Paid,gcloud_de,0.240248
2025-11-17 14:48:31.504434,lclvh4,translate_text_Google_Paid,gcloud_it,0.174173
2025-11-17 14:48:31.681303,lclvh4,translate_text_Google_Paid,gcloud_ht,0.200735
2025-11-17 14:48:31.884045,lclvh4,translate_text_Google_Paid,gcloud_zh,0.19428
2025-11-17 14:48:32.199571,lclvh4,translate_text_Google_Paid,gcloud_en,0.127742
2025-11-17 14:48:32.330343,lclvh4,translate_text_Google_Paid,gcloud_es,0.194591
2025-11-17 14:48:32.527446,lclvh4,translate_text_Google_Paid,gcloud_fr,0.183164
2025-11-17 14:48:32.712611,lclvh4,translate_text_Google_Paid,gcloud_de,0.192555
2025-11-17 14:48:32.907710,lclvh4,translate_text_Google_Paid,gcloud_it,0.187829
2025-11-17 14:48:33.098580,lclvh4,translate_text_Google_Paid,gcloud_ht,0.190667
2025-11-17 14:48:33.291246,lclvh4,translate_text_Google_Paid,gcloud_zh,0.17641
2025-11-17 14:48:50.797395,lclvh4,translate_text_Google_Paid,gcloud_en,0.09918
2025-11-17 14:48:50.898589,lclvh4,translate_text_Google_Paid,gcloud_es,0.231815
2025-11-17 14:48:51.132404,lclvh4,translate_text_Google_Paid,gcloud_fr,0.249418
2025-11-17 14:48:51.384821,lclvh4,translate_text_Google_Paid,gcloud_de,0.183637
2025-11-17 14:48:51.571465,lclvh4,translate_text_Google_Paid,gcloud_it,0.207563
2025-11-17 14:48:51.781038,lclvh4,translate_text_Google_Paid,gcloud_ht,0.204077
2025-11-17 14:48:51.989170,lclvh4,translate_text_Google_Paid,gcloud_zh,0.237468
2025-11-17 14:48:55.811866,lclvh4,translate_text_Google_Paid,gcloud_en,0.150297
2025-11-17 14:48:55.964170,lclvh4,translate_text_Google_Paid,gcloud_es,0.186349
2025-11-17 14:48:56.152514,lclvh4,translate_text_Google_Paid,gcloud_fr,0.163499
2025-11-17 14:48:56.320042,lclvh4,translate_text_Google_Paid,gcloud_de,0.199559
